export_schema_version,export_date,data_as_of,ranking_scope,period,metric,rank,repo_id,full_name,owner,name,language,value,current_stars,url,source_view,license,attribution
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,25,193215554,n8n-io/n8n,n8n-io,n8n,TypeScript,200589,200589,https://gitstarclub.com/n8n-io/n8n,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,26,975734319,anomalyco/opencode,anomalyco,opencode,TypeScript,197323,197323,https://gitstarclub.com/anomalyco/opencode,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,27,45717250,tensorflow/tensorflow,tensorflow,tensorflow,C++,197017,197017,https://gitstarclub.com/tensorflow/tensorflow,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,28,126577260,trekhleb/javascript-algorithms,trekhleb,javascript-algorithms,JavaScript,196470,196470,https://gitstarclub.com/trekhleb/javascript-algorithms,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,29,1197021090,ultraworkers/claw-code,ultraworkers,claw-code,Rust,195078,195078,https://gitstarclub.com/ultraworkers/claw-code,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,30,808144141,DigitalPlatDev/FreeDomain,DigitalPlatDev,FreeDomain,Markdown,192737,192737,https://gitstarclub.com/DigitalPlatDev/FreeDomain,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,31,291137,ohmyzsh/ohmyzsh,ohmyzsh,ohmyzsh,Shell,189179,189179,https://gitstarclub.com/ohmyzsh/ohmyzsh,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,32,41881900,microsoft/vscode,microsoft,vscode,TypeScript,188687,188687,https://gitstarclub.com/microsoft/vscode,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,33,233472199,massgravel/Microsoft-Activation-Scripts,massgravel,Microsoft-Activation-Scripts,Batchfile,186977,186977,https://gitstarclub.com/massgravel/Microsoft-Activation-Scripts,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,34,614765452,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,Python,186618,186618,https://gitstarclub.com/Significant-Gravitas/AutoGPT,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,35,123458551,jackfrued/Python-100-Days,jackfrued,Python-100-Days,Jupyter Notebook,185192,185192,https://gitstarclub.com/jackfrued/Python-100-Days,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,36,121395510,CyC2018/CS-Notes,CyC2018,CS-Notes,,185135,185135,https://gitstarclub.com/CyC2018/CS-Notes,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,37,14440270,getify/You-Dont-Know-JS,getify,You-Dont-Know-JS,,184665,184665,https://gitstarclub.com/getify/You-Dont-Know-JS,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,38,307260205,yt-dlp/yt-dlp,yt-dlp,yt-dlp,Python,184395,184395,https://gitstarclub.com/yt-dlp/yt-dlp,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,39,21540759,avelino/awesome-go,avelino,awesome-go,Go,181029,181029,https://gitstarclub.com/avelino/awesome-go,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,40,658928958,ollama/ollama,ollama,ollama,Go,178521,178521,https://gitstarclub.com/ollama/ollama,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,41,31792824,flutter/flutter,flutter,flutter,Dart,178400,178400,https://gitstarclub.com/flutter/flutter,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,42,1062897,github/gitignore,github,gitignore,,175287,175287,https://gitstarclub.com/github/gitignore,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,43,2126244,twbs/bootstrap,twbs,bootstrap,MDX,174582,174582,https://gitstarclub.com/twbs/bootstrap,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,44,888092115,microsoft/markitdown,microsoft,markitdown,Python,173682,173682,https://gitstarclub.com/microsoft/markitdown,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,45,58028038,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,Python,170813,170813,https://gitstarclub.com/521xueweihan/HelloGitHub,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,46,1061953414,anthropics/skills,anthropics,skills,Python,169302,169302,https://gitstarclub.com/anthropics/skills,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,47,787076358,firecrawl/firecrawl,firecrawl,firecrawl,TypeScript,167164,167164,https://gitstarclub.com/firecrawl/firecrawl,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,48,574523116,f/prompts.chat,f,prompts.chat,HTML,167117,167117,https://gitstarclub.com/f/prompts.chat,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,49,527591471,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,Python,164517,164517,https://gitstarclub.com/AUTOMATIC1111/stable-diffusion-webui,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,all_time_repo_stars,all,current_stars,50,155220641,huggingface/transformers,huggingface,transformers,Python,164101,164101,https://gitstarclub.com/huggingface/transformers,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
