export_schema_version,export_date,data_as_of,rank,repo_id,full_name,owner,name,language,current_stars,crossed_10k,crossed_50k,crossed_100k,url,source_views,license,attribution
1,2026-08-14,2026-08-14T09:43:01.993Z,36,121395510,CyC2018/CS-Notes,CyC2018,CS-Notes,,185135,2018-03-22,2019-02-21,2020-03-18,https://gitstarclub.com/CyC2018/CS-Notes,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/121395510.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,37,14440270,getify/You-Dont-Know-JS,getify,You-Dont-Know-JS,,184665,2015-08-26,2017-03-30,2019-05-02,https://gitstarclub.com/getify/You-Dont-Know-JS,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/14440270.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,38,307260205,yt-dlp/yt-dlp,yt-dlp,yt-dlp,Python,184395,2021-12-18,2023-08-13,2025-03-09,https://gitstarclub.com/yt-dlp/yt-dlp,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/307260205.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,39,21540759,avelino/awesome-go,avelino,awesome-go,Go,181029,2016-07-26,2020-01-15,2023-02-22,https://gitstarclub.com/avelino/awesome-go,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/21540759.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,40,658928958,ollama/ollama,ollama,ollama,Go,178521,2023-10-24,2024-04-01,2024-12-18,https://gitstarclub.com/ollama/ollama,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/658928958.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,41,31792824,flutter/flutter,flutter,flutter,Dart,178400,2018-01-01,2019-01-15,2020-06-05,https://gitstarclub.com/flutter/flutter,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/31792824.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,42,1062897,github/gitignore,github,gitignore,,175287,2015-11-20,2018-04-26,2020-12-18,https://gitstarclub.com/github/gitignore,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1062897.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,43,2126244,twbs/bootstrap,twbs,bootstrap,MDX,174582,2015-07-10,2017-07-03,2021-01-20,https://gitstarclub.com/twbs/bootstrap,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/2126244.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,44,888092115,microsoft/markitdown,microsoft,markitdown,Python,173682,2024-12-16,2025-04-24,,https://gitstarclub.com/microsoft/markitdown,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/888092115.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,45,58028038,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,Python,170813,2019-02-28,2021-09-18,2024-11-20,https://gitstarclub.com/521xueweihan/HelloGitHub,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/58028038.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,46,1061953414,anthropics/skills,anthropics,skills,Python,169302,2025-12-22,,,https://gitstarclub.com/anthropics/skills,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1061953414.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,47,787076358,firecrawl/firecrawl,firecrawl,firecrawl,TypeScript,167164,2024-08-29,2025-10-04,,https://gitstarclub.com/firecrawl/firecrawl,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/787076358.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,48,574523116,f/prompts.chat,f,prompts.chat,HTML,167117,2022-12-29,2023-03-27,2024-04-15,https://gitstarclub.com/f/prompts.chat,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/574523116.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,49,527591471,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,Python,164517,2022-10-11,2023-03-23,2023-09-19,https://gitstarclub.com/AUTOMATIC1111/stable-diffusion-webui,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/527591471.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,50,155220641,huggingface/transformers,huggingface,transformers,Python,164101,2019-07-26,2021-06-12,2023-04-28,https://gitstarclub.com/huggingface/transformers,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/155220641.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,51,35955666,jlevy/the-art-of-command-line,jlevy,the-art-of-command-line,,162106,2015-06-19,2019-05-27,2021-09-06,https://gitstarclub.com/jlevy/the-art-of-command-line,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/35955666.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,52,132464395,Snailclimb/JavaGuide,Snailclimb,JavaGuide,JavaScript,157784,2018-10-29,2019-07-17,2020-11-14,https://gitstarclub.com/Snailclimb/JavaGuide,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/132464395.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,53,599320067,langflow-ai/langflow,langflow-ai,langflow,Python,153226,2023-07-21,2025-02-26,2025-09-28,https://gitstarclub.com/langflow-ai/langflow,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/599320067.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,54,626805178,langgenius/dify,langgenius,dify,TypeScript,152430,2023-11-17,2024-11-04,2025-06-27,https://gitstarclub.com/langgenius/dify,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/626805178.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,55,701547123,open-webui/open-webui,open-webui,open-webui,Python,148758,2024-03-25,2024-12-22,2025-09-19,https://gitstarclub.com/open-webui/open-webui,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/701547123.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,56,6498492,airbnb/javascript,airbnb,javascript,JavaScript,148156,2015-07-06,2017-07-27,2020-09-15,https://gitstarclub.com/airbnb/javascript,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/6498492.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,57,111583593,Genymobile/scrcpy,Genymobile,scrcpy,C,147604,2019-02-11,2021-05-13,2024-01-25,https://gitstarclub.com/Genymobile/scrcpy,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/111583593.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,58,1075372545,msitarzewski/agency-agents,msitarzewski,agency-agents,Shell,145375,2026-03-16,,,https://gitstarclub.com/msitarzewski/agency-agents,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1075372545.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,59,552661142,langchain-ai/langchain,langchain-ai,langchain,Python,144234,2023-03-11,2023-07-08,2025-02-14,https://gitstarclub.com/langchain-ai/langchain,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/552661142.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,60,943398999,x1xhlol/system-prompts-and-models-of-ai-tools,x1xhlol,system-prompts-and-models-of-ai-tools,,142817,2025-04-19,2025-06-08,,https://gitstarclub.com/x1xhlol/system-prompts-and-models-of-ai-tools,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/943398999.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,61,62607227,yangshun/tech-interview-handbook,yangshun,tech-interview-handbook,TypeScript,141859,2017-10-14,2020-12-04,2023-10-23,https://gitstarclub.com/yangshun/tech-interview-handbook,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/62607227.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,62,70107786,vercel/next.js,vercel,next.js,JavaScript,141784,2017-03-17,2020-04-22,2022-08-23,https://gitstarclub.com/vercel/next.js,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/70107786.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,63,937253475,anthropics/claude-code,anthropics,claude-code,Python,141413,2025-06-10,,,https://gitstarclub.com/anthropics/claude-code,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/937253475.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,64,1039520,ytdl-org/youtube-dl,ytdl-org,youtube-dl,Python,140959,2016-04-16,2019-08-13,2021-09-06,https://gitstarclub.com/ytdl-org/youtube-dl,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1039520.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,65,184456251,microsoft/PowerToys,microsoft,PowerToys,C,137762,2019-09-24,2021-01-02,2023-07-07,https://gitstarclub.com/microsoft/PowerToys,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/184456251.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,66,721767116,clash-verge-rev/clash-verge-rev,clash-verge-rev,clash-verge-rev,TypeScript,137750,2024-03-07,2025-03-14,,https://gitstarclub.com/clash-verge-rev/clash-verge-rev,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/721767116.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,67,157616880,iptv-org/iptv,iptv-org,iptv,TypeScript,135794,2019-11-28,2022-03-11,2025-05-05,https://gitstarclub.com/iptv-org/iptv,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/157616880.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,68,23096959,golang/go,golang,go,Go,135762,2016-01-29,2018-10-26,2021-10-13,https://gitstarclub.com/golang/go,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/23096959.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,69,241576270,labuladong/fucking-algorithm,labuladong,fucking-algorithm,Markdown,135338,2020-03-10,2020-07-08,2021-08-15,https://gitstarclub.com/labuladong/fucking-algorithm,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/241576270.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,70,793375104,Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,awesome-llm-apps,Python,132573,2024-12-31,2025-08-31,,https://gitstarclub.com/Shubhamsaboo/awesome-llm-apps,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/793375104.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,71,32484381,ripienaar/free-for-dev,ripienaar,free-for-dev,HTML,131738,2015-05-04,2021-05-27,2025-05-18,https://gitstarclub.com/ripienaar/free-for-dev,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/32484381.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,72,231283452,excalidraw/excalidraw,excalidraw,excalidraw,TypeScript,129575,2020-07-20,2023-06-27,2025-06-14,https://gitstarclub.com/excalidraw/excalidraw,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/231283452.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,73,561730219,krahets/hello-algo,krahets,hello-algo,Java,129416,2023-05-09,2023-12-01,2024-11-25,https://gitstarclub.com/krahets/hello-algo,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/561730219.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,74,112507086,Chalarangelo/30-seconds-of-code,Chalarangelo,30-seconds-of-code,JavaScript,128720,2017-12-20,2019-09-26,2022-04-11,https://gitstarclub.com/Chalarangelo/30-seconds-of-code,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/112507086.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,75,1179264259,garrytan/gstack,garrytan,gstack,TypeScript,127958,2026-03-31,,,https://gitstarclub.com/garrytan/gstack,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1179264259.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,76,1042367133,github/spec-kit,github,spec-kit,Python,127837,2025-09-16,,,https://gitstarclub.com/github/spec-kit,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1042367133.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,77,589831718,Comfy-Org/ComfyUI,Comfy-Org,ComfyUI,Python,127488,2023-08-17,2024-09-30,,https://gitstarclub.com/Comfy-Org/ComfyUI,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/589831718.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,78,1031912724,farion1231/cc-switch,farion1231,cc-switch,Rust,127193,2026-03-21,,,https://gitstarclub.com/farion1231/cc-switch,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/1031912724.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,79,29028775,react/react-native,react,react-native,C++,126343,2015-03-31,2017-03-14,2020-06-15,https://gitstarclub.com/react/react-native,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/29028775.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-08-14,2026-08-14T09:43:01.993Z,80,20580498,kubernetes/kubernetes,kubernetes,kubernetes,Go,124511,2016-06-05,2019-05-11,2023-03-30,https://gitstarclub.com/kubernetes/kubernetes,rank/all-time/repo/stock.json;lookup/repos.json;entity/repo/20580498.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
