export_schema_version,export_date,data_as_of,ranking_scope,period,metric,rank,repo_id,full_name,owner,name,language,value,current_stars,url,source_view,license,attribution
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,10,21289110,vinta/awesome-python,vinta,awesome-python,Python,303831,304008,https://gitstarclub.com/vinta/awesome-python,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,11,36633370,awesome-selfhosted/awesome-selfhosted,awesome-selfhosted,awesome-selfhosted,,300124,300293,https://gitstarclub.com/awesome-selfhosted/awesome-selfhosted,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,12,177736533,996icu/996.ICU,996icu,996.ICU,,276294,276304,https://gitstarclub.com/996icu/996.ICU,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,13,88011908,practical-tutorials/project-based-learning,practical-tutorials,project-based-learning,,270134,270134,https://gitstarclub.com/practical-tutorials/project-based-learning,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,14,10270250,react/react,react,react,JavaScript,245956,245956,https://gitstarclub.com/react/react,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,15,2325298,torvalds/linux,torvalds,linux,C,237018,237018,https://gitstarclub.com/torvalds/linux,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,16,1073224795,obra/superpowers,obra,superpowers,Shell,233478,234386,https://gitstarclub.com/obra/superpowers,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,17,138393139,trimstray/the-book-of-secret-knowledge,trimstray,the-book-of-secret-knowledge,,229214,229214,https://gitstarclub.com/trimstray/the-book-of-secret-knowledge,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,18,63476337,TheAlgorithms/Python,TheAlgorithms,Python,Python,222061,222061,https://gitstarclub.com/TheAlgorithms/Python,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,19,1136590548,affaan-m/ECC,affaan-m,ECC,JavaScript,218338,218933,https://gitstarclub.com/affaan-m/ECC,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,20,11730342,vuejs/vue,vuejs,vue,TypeScript,209929,209929,https://gitstarclub.com/vuejs/vue,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,21,19415064,ossu/computer-science,ossu,computer-science,HTML,205062,205062,https://gitstarclub.com/ossu/computer-science,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,22,1024554267,NousResearch/hermes-agent,NousResearch,hermes-agent,Python,197714,198450,https://gitstarclub.com/NousResearch/hermes-agent,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,23,126577260,trekhleb/javascript-algorithms,trekhleb,javascript-algorithms,JavaScript,196103,196103,https://gitstarclub.com/trekhleb/javascript-algorithms,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,24,45717250,tensorflow/tensorflow,tensorflow,tensorflow,C++,195774,195782,https://gitstarclub.com/tensorflow/tensorflow,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,25,1197021090,ultraworkers/claw-code,ultraworkers,claw-code,Rust,194058,194103,https://gitstarclub.com/ultraworkers/claw-code,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,26,193215554,n8n-io/n8n,n8n-io,n8n,TypeScript,193236,193383,https://gitstarclub.com/n8n-io/n8n,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,27,291137,ohmyzsh/ohmyzsh,ohmyzsh,ohmyzsh,Shell,188138,188138,https://gitstarclub.com/ohmyzsh/ohmyzsh,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,28,41881900,microsoft/vscode,microsoft,vscode,TypeScript,186551,186551,https://gitstarclub.com/microsoft/vscode,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,29,614765452,Significant-Gravitas/AutoGPT,Significant-Gravitas,AutoGPT,Python,185042,185042,https://gitstarclub.com/Significant-Gravitas/AutoGPT,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,30,121395510,CyC2018/CS-Notes,CyC2018,CS-Notes,,184579,184585,https://gitstarclub.com/CyC2018/CS-Notes,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,31,14440270,getify/You-Dont-Know-JS,getify,You-Dont-Know-JS,,184540,184540,https://gitstarclub.com/getify/You-Dont-Know-JS,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,32,123458551,jackfrued/Python-100-Days,jackfrued,Python-100-Days,Jupyter Notebook,183528,183566,https://gitstarclub.com/jackfrued/Python-100-Days,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,33,233472199,massgravel/Microsoft-Activation-Scripts,massgravel,Microsoft-Activation-Scripts,Batchfile,179710,179710,https://gitstarclub.com/massgravel/Microsoft-Activation-Scripts,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,34,808144141,DigitalPlatDev/FreeDomain,DigitalPlatDev,FreeDomain,HTML,179129,179427,https://gitstarclub.com/DigitalPlatDev/FreeDomain,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,35,1142983825,multica-ai/andrej-karpathy-skills,multica-ai,andrej-karpathy-skills,,178870,178870,https://gitstarclub.com/multica-ai/andrej-karpathy-skills,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,36,31792824,flutter/flutter,flutter,flutter,Dart,177011,177011,https://gitstarclub.com/flutter/flutter,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,37,975734319,anomalyco/opencode,anomalyco,opencode,TypeScript,176410,176410,https://gitstarclub.com/anomalyco/opencode,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,38,21540759,avelino/awesome-go,avelino,awesome-go,Go,175881,175974,https://gitstarclub.com/avelino/awesome-go,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,39,658928958,ollama/ollama,ollama,ollama,Go,174567,174617,https://gitstarclub.com/ollama/ollama,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,40,1062897,github/gitignore,github,gitignore,,174509,174509,https://gitstarclub.com/github/gitignore,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,41,2126244,twbs/bootstrap,twbs,bootstrap,MDX,174347,174347,https://gitstarclub.com/twbs/bootstrap,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,42,307260205,yt-dlp/yt-dlp,yt-dlp,yt-dlp,Python,171837,172145,https://gitstarclub.com/yt-dlp/yt-dlp,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,43,574523116,f/prompts.chat,f,prompts.chat,HTML,163959,163959,https://gitstarclub.com/f/prompts.chat,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,44,527591471,AUTOMATIC1111/stable-diffusion-webui,AUTOMATIC1111,stable-diffusion-webui,Python,163801,163801,https://gitstarclub.com/AUTOMATIC1111/stable-diffusion-webui,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,45,58028038,521xueweihan/HelloGitHub,521xueweihan,HelloGitHub,Python,162020,162138,https://gitstarclub.com/521xueweihan/HelloGitHub,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,46,155220641,huggingface/transformers,huggingface,transformers,Python,161733,161733,https://gitstarclub.com/huggingface/transformers,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,47,35955666,jlevy/the-art-of-command-line,jlevy,the-art-of-command-line,,161381,161381,https://gitstarclub.com/jlevy/the-art-of-command-line,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,48,132464395,Snailclimb/JavaGuide,Snailclimb,JavaGuide,JavaScript,156482,156482,https://gitstarclub.com/Snailclimb/JavaGuide,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,49,888092115,microsoft/markitdown,microsoft,markitdown,Python,156124,156124,https://gitstarclub.com/microsoft/markitdown,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
1,2026-06-26,2026-06-26T03:00:32.123Z,all_time_repo_stars,all,current_stars,50,1061953414,anthropics/skills,anthropics,skills,Python,152901,153271,https://gitstarclub.com/anthropics/skills,rank/all-time/repo/stock.json,CC BY 4.0,"Data from GH Archive, derived by GitStarClub."
